Unnamed: 0,timestamp,week,time,year,date,id,text,location,Hour,Day/night,longtitude,latitude
1250,Wed Nov 06 15:17:54 +0000 2019,Wed,15:17:54,2019,Nov 06,1192098789710073858,"Two years ago Juli Briskman was fired from her job for flipping her middle finger at President Donald Trump\u2019s moto\u2026 https:\/\/t.co\/lsCiLOZB3B""display_text_range:[0140]","""Washington DC""",15,1,-77.503682,39.067605
1254,Wed Nov 06 15:17:54 +0000 2019,Wed,15:17:54,2019,Nov 06,1192098789710073858,"Two years ago Juli Briskman was fired from her job for flipping her middle finger at President Donald Trump\u2019s moto\u2026 https:\/\/t.co\/lsCiLOZB3B""display_text_range:[0140]","""Washington DC""",15,1,-77.602414,39.067605
1254,Wed Nov 06 15:17:54 +0000 2019,Wed,15:17:54,2019,Nov 06,1192098789710073858,"Two years ago Juli Briskman was fired from her job for flipping her middle finger at President Donald Trump\u2019s moto\u2026 https:\/\/t.co\/lsCiLOZB3B""display_text_range:[0140]","""Washington DC""",15,1,-77.602414,39.136067
1254,Wed Nov 06 15:17:54 +0000 2019,Wed,15:17:54,2019,Nov 06,1192098789710073858,"Two years ago Juli Briskman was fired from her job for flipping her middle finger at President Donald Trump\u2019s moto\u2026 https:\/\/t.co\/lsCiLOZB3B""display_text_range:[0140]","""Washington DC""",15,1,-77.503682,39.136067
1254,Wed Nov 06 15:17:54 +0000 2019,Wed,15:17:54,2019,Nov 06,1192098789710073858,"Two years ago Juli Briskman was fired from her job for flipping her middle finger at President Donald Trump\u2019s moto\u2026 https:\/\/t.co\/lsCiLOZB3B""display_text_range:[0140]","""Washington DC""",15,1,-77.503682,39.067605
1257,Wed Nov 06 15:17:54 +0000 2019,Wed,15:17:54,2019,Nov 06,1192098789710073858,"Two years ago Juli Briskman was fired from her job for flipping her middle finger at President Donald Trump\u2019s moto\u2026 https:\/\/t.co\/lsCiLOZB3B""display_text_range:[0140]","""Washington DC""",15,1,-77.602414,39.067605
1257,Wed Nov 06 15:17:54 +0000 2019,Wed,15:17:54,2019,Nov 06,1192098789710073858,"Two years ago Juli Briskman was fired from her job for flipping her middle finger at President Donald Trump\u2019s moto\u2026 https:\/\/t.co\/lsCiLOZB3B""display_text_range:[0140]","""Washington DC""",15,1,-77.602414,39.136067
1257,Wed Nov 06 15:17:54 +0000 2019,Wed,15:17:54,2019,Nov 06,1192098789710073858,"Two years ago Juli Briskman was fired from her job for flipping her middle finger at President Donald Trump\u2019s moto\u2026 https:\/\/t.co\/lsCiLOZB3B""display_text_range:[0140]","""Washington DC""",15,1,-77.503682,39.136067
1257,Wed Nov 06 15:17:54 +0000 2019,Wed,15:17:54,2019,Nov 06,1192098789710073858,"Two years ago Juli Briskman was fired from her job for flipping her middle finger at President Donald Trump\u2019s moto\u2026 https:\/\/t.co\/lsCiLOZB3B""display_text_range:[0140]","""Washington DC""",15,1,-77.503682,39.067605
1264,Wed Nov 06 15:17:54 +0000 2019,Wed,15:17:54,2019,Nov 06,1192098789710073858,"Two years ago Juli Briskman was fired from her job for flipping her middle finger at President Donald Trump\u2019s moto\u2026 https:\/\/t.co\/lsCiLOZB3B""display_text_range:[0140]","""Washington DC""",15,1,-77.602414,39.067605
1264,Wed Nov 06 15:17:54 +0000 2019,Wed,15:17:54,2019,Nov 06,1192098789710073858,"Two years ago Juli Briskman was fired from her job for flipping her middle finger at President Donald Trump\u2019s moto\u2026 https:\/\/t.co\/lsCiLOZB3B""display_text_range:[0140]","""Washington DC""",15,1,-77.602414,39.136067
1264,Wed Nov 06 15:17:54 +0000 2019,Wed,15:17:54,2019,Nov 06,1192098789710073858,"Two years ago Juli Briskman was fired from her job for flipping her middle finger at President Donald Trump\u2019s moto\u2026 https:\/\/t.co\/lsCiLOZB3B""display_text_range:[0140]","""Washington DC""",15,1,-77.503682,39.136067
1264,Wed Nov 06 15:17:54 +0000 2019,Wed,15:17:54,2019,Nov 06,1192098789710073858,"Two years ago Juli Briskman was fired from her job for flipping her middle finger at President Donald Trump\u2019s moto\u2026 https:\/\/t.co\/lsCiLOZB3B""display_text_range:[0140]","""Washington DC""",15,1,-77.503682,39.067605
1266,Wed Nov 06 15:17:54 +0000 2019,Wed,15:17:54,2019,Nov 06,1192098789710073858,"Two years ago Juli Briskman was fired from her job for flipping her middle finger at President Donald Trump\u2019s moto\u2026 https:\/\/t.co\/lsCiLOZB3B""display_text_range:[0140]","""Washington DC""",15,1,-77.602414,39.067605
1266,Wed Nov 06 15:17:54 +0000 2019,Wed,15:17:54,2019,Nov 06,1192098789710073858,"Two years ago Juli Briskman was fired from her job for flipping her middle finger at President Donald Trump\u2019s moto\u2026 https:\/\/t.co\/lsCiLOZB3B""display_text_range:[0140]","""Washington DC""",15,1,-77.602414,39.136067
1266,Wed Nov 06 15:17:54 +0000 2019,Wed,15:17:54,2019,Nov 06,1192098789710073858,"Two years ago Juli Briskman was fired from her job for flipping her middle finger at President Donald Trump\u2019s moto\u2026 https:\/\/t.co\/lsCiLOZB3B""display_text_range:[0140]","""Washington DC""",15,1,-77.503682,39.136067
1266,Wed Nov 06 15:17:54 +0000 2019,Wed,15:17:54,2019,Nov 06,1192098789710073858,"Two years ago Juli Briskman was fired from her job for flipping her middle finger at President Donald Trump\u2019s moto\u2026 https:\/\/t.co\/lsCiLOZB3B""display_text_range:[0140]","""Washington DC""",15,1,-77.503682,39.067605
1271,Wed Nov 06 15:57:25 +0000 2019,Wed,15:57:25,2019,Nov 06,1192108735134494720,"Yep. Blue corridor is shrinking can no longer assume they\u2019ve enough votes to maintain their progressivism. That\u2019s\u2026 https:\/\/t.co\/xban3iMwKd""","""Bainbridge Island WA""",15,1,-122.59381,347.573713
1271,Wed Nov 06 15:57:25 +0000 2019,Wed,15:57:25,2019,Nov 06,1192108735134494720,"Yep. Blue corridor is shrinking can no longer assume they\u2019ve enough votes to maintain their progressivism. That\u2019s\u2026 https:\/\/t.co\/xban3iMwKd""","""Bainbridge Island WA""",15,1,-122.59381,347.721516
1271,Wed Nov 06 15:57:25 +0000 2019,Wed,15:57:25,2019,Nov 06,1192108735134494720,"Yep. Blue corridor is shrinking can no longer assume they\u2019ve enough votes to maintain their progressivism. That\u2019s\u2026 https:\/\/t.co\/xban3iMwKd""","""Bainbridge Island WA""",15,1,-122.47731,247.721516
1271,Wed Nov 06 15:57:25 +0000 2019,Wed,15:57:25,2019,Nov 06,1192108735134494720,"Yep. Blue corridor is shrinking can no longer assume they\u2019ve enough votes to maintain their progressivism. That\u2019s\u2026 https:\/\/t.co\/xban3iMwKd""","""Bainbridge Island WA""",15,1,-122.47731,247.573713
1274,Wed Nov 06 15:17:54 +0000 2019,Wed,15:17:54,2019,Nov 06,1192098789710073858,"Two years ago Juli Briskman was fired from her job for flipping her middle finger at President Donald Trump\u2019s moto\u2026 https:\/\/t.co\/lsCiLOZB3B""display_text_range:[0140]","""Washington DC""",15,1,-77.602414,39.067605
1274,Wed Nov 06 15:17:54 +0000 2019,Wed,15:17:54,2019,Nov 06,1192098789710073858,"Two years ago Juli Briskman was fired from her job for flipping her middle finger at President Donald Trump\u2019s moto\u2026 https:\/\/t.co\/lsCiLOZB3B""display_text_range:[0140]","""Washington DC""",15,1,-77.602414,39.136067
1274,Wed Nov 06 15:17:54 +0000 2019,Wed,15:17:54,2019,Nov 06,1192098789710073858,"Two years ago Juli Briskman was fired from her job for flipping her middle finger at President Donald Trump\u2019s moto\u2026 https:\/\/t.co\/lsCiLOZB3B""display_text_range:[0140]","""Washington DC""",15,1,-77.503682,39.136067
1274,Wed Nov 06 15:17:54 +0000 2019,Wed,15:17:54,2019,Nov 06,1192098789710073858,"Two years ago Juli Briskman was fired from her job for flipping her middle finger at President Donald Trump\u2019s moto\u2026 https:\/\/t.co\/lsCiLOZB3B""display_text_range:[0140]","""Washington DC""",15,1,-77.503682,39.067605
1278,Wed Nov 06 15:17:54 +0000 2019,Wed,15:17:54,2019,Nov 06,1192098789710073858,"Two years ago Juli Briskman was fired from her job for flipping her middle finger at President Donald Trump\u2019s moto\u2026 https:\/\/t.co\/lsCiLOZB3B""display_text_range:[0140]","""Washington DC""",15,1,-77.602414,39.067605
1278,Wed Nov 06 15:17:54 +0000 2019,Wed,15:17:54,2019,Nov 06,1192098789710073858,"Two years ago Juli Briskman was fired from her job for flipping her middle finger at President Donald Trump\u2019s moto\u2026 https:\/\/t.co\/lsCiLOZB3B""display_text_range:[0140]","""Washington DC""",15,1,-77.602414,39.136067
1278,Wed Nov 06 15:17:54 +0000 2019,Wed,15:17:54,2019,Nov 06,1192098789710073858,"Two years ago Juli Briskman was fired from her job for flipping her middle finger at President Donald Trump\u2019s moto\u2026 https:\/\/t.co\/lsCiLOZB3B""display_text_range:[0140]","""Washington DC""",15,1,-77.503682,39.136067
1278,Wed Nov 06 15:17:54 +0000 2019,Wed,15:17:54,2019,Nov 06,1192098789710073858,"Two years ago Juli Briskman was fired from her job for flipping her middle finger at President Donald Trump\u2019s moto\u2026 https:\/\/t.co\/lsCiLOZB3B""display_text_range:[0140]","""Washington DC""",15,1,-77.503682,39.067605
1280,Wed Nov 06 15:17:54 +0000 2019,Wed,15:17:54,2019,Nov 06,1192098789710073858,"Two years ago Juli Briskman was fired from her job for flipping her middle finger at President Donald Trump\u2019s moto\u2026 https:\/\/t.co\/lsCiLOZB3B""display_text_range:[0140]","""Washington DC""",15,1,-77.602414,39.067605
1280,Wed Nov 06 15:17:54 +0000 2019,Wed,15:17:54,2019,Nov 06,1192098789710073858,"Two years ago Juli Briskman was fired from her job for flipping her middle finger at President Donald Trump\u2019s moto\u2026 https:\/\/t.co\/lsCiLOZB3B""display_text_range:[0140]","""Washington DC""",15,1,-77.602414,39.136067
1280,Wed Nov 06 15:17:54 +0000 2019,Wed,15:17:54,2019,Nov 06,1192098789710073858,"Two years ago Juli Briskman was fired from her job for flipping her middle finger at President Donald Trump\u2019s moto\u2026 https:\/\/t.co\/lsCiLOZB3B""display_text_range:[0140]","""Washington DC""",15,1,-77.503682,39.136067
1280,Wed Nov 06 15:17:54 +0000 2019,Wed,15:17:54,2019,Nov 06,1192098789710073858,"Two years ago Juli Briskman was fired from her job for flipping her middle finger at President Donald Trump\u2019s moto\u2026 https:\/\/t.co\/lsCiLOZB3B""display_text_range:[0140]","""Washington DC""",15,1,-77.503682,39.067605
1322,Wed Nov 06 15:17:54 +0000 2019,Wed,15:17:54,2019,Nov 06,1192098789710073858,"Two years ago Juli Briskman was fired from her job for flipping her middle finger at President Donald Trump\u2019s moto\u2026 https:\/\/t.co\/lsCiLOZB3B""display_text_range:[0140]","""Washington DC""",15,1,-77.602414,39.067605
1322,Wed Nov 06 15:17:54 +0000 2019,Wed,15:17:54,2019,Nov 06,1192098789710073858,"Two years ago Juli Briskman was fired from her job for flipping her middle finger at President Donald Trump\u2019s moto\u2026 https:\/\/t.co\/lsCiLOZB3B""display_text_range:[0140]","""Washington DC""",15,1,-77.602414,39.136067
1322,Wed Nov 06 15:17:54 +0000 2019,Wed,15:17:54,2019,Nov 06,1192098789710073858,"Two years ago Juli Briskman was fired from her job for flipping her middle finger at President Donald Trump\u2019s moto\u2026 https:\/\/t.co\/lsCiLOZB3B""display_text_range:[0140]","""Washington DC""",15,1,-77.503682,39.136067
1322,Wed Nov 06 15:17:54 +0000 2019,Wed,15:17:54,2019,Nov 06,1192098789710073858,"Two years ago Juli Briskman was fired from her job for flipping her middle finger at President Donald Trump\u2019s moto\u2026 https:\/\/t.co\/lsCiLOZB3B""display_text_range:[0140]","""Washington DC""",15,1,-77.503682,39.067605
1389,Wed Nov 06 15:17:54 +0000 2019,Wed,15:17:54,2019,Nov 06,1192098789710073858,"Two years ago Juli Briskman was fired from her job for flipping her middle finger at President Donald Trump\u2019s moto\u2026 https:\/\/t.co\/lsCiLOZB3B""display_text_range:[0140]","""Washington DC""",15,1,-77.602414,39.067605
1389,Wed Nov 06 15:17:54 +0000 2019,Wed,15:17:54,2019,Nov 06,1192098789710073858,"Two years ago Juli Briskman was fired from her job for flipping her middle finger at President Donald Trump\u2019s moto\u2026 https:\/\/t.co\/lsCiLOZB3B""display_text_range:[0140]","""Washington DC""",15,1,-77.602414,39.136067
1389,Wed Nov 06 15:17:54 +0000 2019,Wed,15:17:54,2019,Nov 06,1192098789710073858,"Two years ago Juli Briskman was fired from her job for flipping her middle finger at President Donald Trump\u2019s moto\u2026 https:\/\/t.co\/lsCiLOZB3B""display_text_range:[0140]","""Washington DC""",15,1,-77.503682,39.136067
1389,Wed Nov 06 15:17:54 +0000 2019,Wed,15:17:54,2019,Nov 06,1192098789710073858,"Two years ago Juli Briskman was fired from her job for flipping her middle finger at President Donald Trump\u2019s moto\u2026 https:\/\/t.co\/lsCiLOZB3B""display_text_range:[0140]","""Washington DC""",15,1,-77.503682,39.067605
1436,Wed Nov 06 05:17:58 +0000 2019,Wed,05:17:58,2019,Nov 06,1191947813652963328,"Here\u2019s @heidigroover on I-976 to cut car- tab fees appearing to head toward approval #WaElex \n\nhttps:\/\/t.co\/urqOWXEpXl""","""Seattle WA""",5,0,-122.22320,947.534965
1436,Wed Nov 06 05:17:58 +0000 2019,Wed,05:17:58,2019,Nov 06,1191947813652963328,"Here\u2019s @heidigroover on I-976 to cut car- tab fees appearing to head toward approval #WaElex \n\nhttps:\/\/t.co\/urqOWXEpXl""","""Seattle WA""",5,0,-122.22320,947.660748
1436,Wed Nov 06 05:17:58 +0000 2019,Wed,05:17:58,2019,Nov 06,1191947813652963328,"Here\u2019s @heidigroover on I-976 to cut car- tab fees appearing to head toward approval #WaElex \n\nhttps:\/\/t.co\/urqOWXEpXl""","""Seattle WA""",5,0,-122.07632,747.660748
1436,Wed Nov 06 05:17:58 +0000 2019,Wed,05:17:58,2019,Nov 06,1191947813652963328,"Here\u2019s @heidigroover on I-976 to cut car- tab fees appearing to head toward approval #WaElex \n\nhttps:\/\/t.co\/urqOWXEpXl""","""Seattle WA""",5,0,-122.07632,747.534965
1445,Wed Nov 06 15:17:54 +0000 2019,Wed,15:17:54,2019,Nov 06,1192098789710073858,"Two years ago Juli Briskman was fired from her job for flipping her middle finger at President Donald Trump\u2019s moto\u2026 https:\/\/t.co\/lsCiLOZB3B""display_text_range:[0140]","""Washington DC""",15,1,-77.602414,39.067605
1445,Wed Nov 06 15:17:54 +0000 2019,Wed,15:17:54,2019,Nov 06,1192098789710073858,"Two years ago Juli Briskman was fired from her job for flipping her middle finger at President Donald Trump\u2019s moto\u2026 https:\/\/t.co\/lsCiLOZB3B""display_text_range:[0140]","""Washington DC""",15,1,-77.602414,39.136067
1445,Wed Nov 06 15:17:54 +0000 2019,Wed,15:17:54,2019,Nov 06,1192098789710073858,"Two years ago Juli Briskman was fired from her job for flipping her middle finger at President Donald Trump\u2019s moto\u2026 https:\/\/t.co\/lsCiLOZB3B""display_text_range:[0140]","""Washington DC""",15,1,-77.503682,39.136067
1445,Wed Nov 06 15:17:54 +0000 2019,Wed,15:17:54,2019,Nov 06,1192098789710073858,"Two years ago Juli Briskman was fired from her job for flipping her middle finger at President Donald Trump\u2019s moto\u2026 https:\/\/t.co\/lsCiLOZB3B""display_text_range:[0140]","""Washington DC""",15,1,-77.503682,39.067605
1515,Wed Nov 06 15:17:54 +0000 2019,Wed,15:17:54,2019,Nov 06,1192098789710073858,"Two years ago Juli Briskman was fired from her job for flipping her middle finger at President Donald Trump\u2019s moto\u2026 https:\/\/t.co\/lsCiLOZB3B""display_text_range:[0140]","""Washington DC""",15,1,-77.602414,39.067605
1515,Wed Nov 06 15:17:54 +0000 2019,Wed,15:17:54,2019,Nov 06,1192098789710073858,"Two years ago Juli Briskman was fired from her job for flipping her middle finger at President Donald Trump\u2019s moto\u2026 https:\/\/t.co\/lsCiLOZB3B""display_text_range:[0140]","""Washington DC""",15,1,-77.602414,39.136067
1515,Wed Nov 06 15:17:54 +0000 2019,Wed,15:17:54,2019,Nov 06,1192098789710073858,"Two years ago Juli Briskman was fired from her job for flipping her middle finger at President Donald Trump\u2019s moto\u2026 https:\/\/t.co\/lsCiLOZB3B""display_text_range:[0140]","""Washington DC""",15,1,-77.503682,39.136067
1515,Wed Nov 06 15:17:54 +0000 2019,Wed,15:17:54,2019,Nov 06,1192098789710073858,"Two years ago Juli Briskman was fired from her job for flipping her middle finger at President Donald Trump\u2019s moto\u2026 https:\/\/t.co\/lsCiLOZB3B""display_text_range:[0140]","""Washington DC""",15,1,-77.503682,39.067605
1516,Wed Nov 06 15:17:54 +0000 2019,Wed,15:17:54,2019,Nov 06,1192098789710073858,"Two years ago Juli Briskman was fired from her job for flipping her middle finger at President Donald Trump\u2019s moto\u2026 https:\/\/t.co\/lsCiLOZB3B""display_text_range:[0140]","""Washington DC""",15,1,-77.602414,39.067605
1516,Wed Nov 06 15:17:54 +0000 2019,Wed,15:17:54,2019,Nov 06,1192098789710073858,"Two years ago Juli Briskman was fired from her job for flipping her middle finger at President Donald Trump\u2019s moto\u2026 https:\/\/t.co\/lsCiLOZB3B""display_text_range:[0140]","""Washington DC""",15,1,-77.602414,39.136067
1516,Wed Nov 06 15:17:54 +0000 2019,Wed,15:17:54,2019,Nov 06,1192098789710073858,"Two years ago Juli Briskman was fired from her job for flipping her middle finger at President Donald Trump\u2019s moto\u2026 https:\/\/t.co\/lsCiLOZB3B""display_text_range:[0140]","""Washington DC""",15,1,-77.503682,39.136067
1516,Wed Nov 06 15:17:54 +0000 2019,Wed,15:17:54,2019,Nov 06,1192098789710073858,"Two years ago Juli Briskman was fired from her job for flipping her middle finger at President Donald Trump\u2019s moto\u2026 https:\/\/t.co\/lsCiLOZB3B""display_text_range:[0140]","""Washington DC""",15,1,-77.503682,39.067605
1549,Wed Nov 06 17:35:52 +0000 2019,Wed,17:35:52,2019,Nov 06,1192133511399952385,"@KTunnels @NikkitaOliver Here\u2019s a bit more about that issue. Just looked at the results that have been reported so\u2026 https:\/\/t.co\/qsH0hyyP5b""display_text_range:[25140]","""Seattle WA""",17,1,-111.97904,733.319945
1549,Wed Nov 06 17:35:52 +0000 2019,Wed,17:35:52,2019,Nov 06,1192133511399952385,"@KTunnels @NikkitaOliver Here\u2019s a bit more about that issue. Just looked at the results that have been reported so\u2026 https:\/\/t.co\/qsH0hyyP5b""display_text_range:[25140]","""Seattle WA""",17,1,-111.97904,733.465823
1549,Wed Nov 06 17:35:52 +0000 2019,Wed,17:35:52,2019,Nov 06,1192133511399952385,"@KTunnels @NikkitaOliver Here\u2019s a bit more about that issue. Just looked at the results that have been reported so\u2026 https:\/\/t.co\/qsH0hyyP5b""display_text_range:[25140]","""Seattle WA""",17,1,-111.87723,733.465823
1549,Wed Nov 06 17:35:52 +0000 2019,Wed,17:35:52,2019,Nov 06,1192133511399952385,"@KTunnels @NikkitaOliver Here\u2019s a bit more about that issue. Just looked at the results that have been reported so\u2026 https:\/\/t.co\/qsH0hyyP5b""display_text_range:[25140]","""Seattle WA""",17,1,-111.87723,733.319945
1587,Wed Nov 06 17:52:57 +0000 2019,Wed,17:52:57,2019,Nov 06,1192137809315844096,"Once again human beings are all just collateral damage to the needs of the car industry. This should be treated as\u2026 https:\/\/t.co\/aKywRZVVYR""","""Emeryville CA""",17,1,-122.31550,937.827015
1587,Wed Nov 06 17:52:57 +0000 2019,Wed,17:52:57,2019,Nov 06,1192137809315844096,"Once again human beings are all just collateral damage to the needs of the car industry. This should be treated as\u2026 https:\/\/t.co\/aKywRZVVYR""","""Emeryville CA""",17,1,-122.31550,937.850085
1587,Wed Nov 06 17:52:57 +0000 2019,Wed,17:52:57,2019,Nov 06,1192137809315844096,"Once again human beings are all just collateral damage to the needs of the car industry. This should be treated as\u2026 https:\/\/t.co\/aKywRZVVYR""","""Emeryville CA""",17,1,-122.27579,37.850085
1587,Wed Nov 06 17:52:57 +0000 2019,Wed,17:52:57,2019,Nov 06,1192137809315844096,"Once again human beings are all just collateral damage to the needs of the car industry. This should be treated as\u2026 https:\/\/t.co\/aKywRZVVYR""","""Emeryville CA""",17,1,-122.27579,37.827015
1594,Wed Nov 06 17:52:57 +0000 2019,Wed,17:52:57,2019,Nov 06,1192137809315844096,"Once again human beings are all just collateral damage to the needs of the car industry. This should be treated as\u2026 https:\/\/t.co\/aKywRZVVYR""display_text_range:[0140]","""Emeryville CA""",17,1,-122.31550,937.827015
1594,Wed Nov 06 17:52:57 +0000 2019,Wed,17:52:57,2019,Nov 06,1192137809315844096,"Once again human beings are all just collateral damage to the needs of the car industry. This should be treated as\u2026 https:\/\/t.co\/aKywRZVVYR""display_text_range:[0140]","""Emeryville CA""",17,1,-122.31550,937.850085
1594,Wed Nov 06 17:52:57 +0000 2019,Wed,17:52:57,2019,Nov 06,1192137809315844096,"Once again human beings are all just collateral damage to the needs of the car industry. This should be treated as\u2026 https:\/\/t.co\/aKywRZVVYR""display_text_range:[0140]","""Emeryville CA""",17,1,-122.27579,37.850085
1594,Wed Nov 06 17:52:57 +0000 2019,Wed,17:52:57,2019,Nov 06,1192137809315844096,"Once again human beings are all just collateral damage to the needs of the car industry. This should be treated as\u2026 https:\/\/t.co\/aKywRZVVYR""display_text_range:[0140]","""Emeryville CA""",17,1,-122.27579,37.827015
1602,Wed Nov 06 17:52:57 +0000 2019,Wed,17:52:57,2019,Nov 06,1192137809315844096,"Once again human beings are all just collateral damage to the needs of the car industry. This should be treated as\u2026 https:\/\/t.co\/aKywRZVVYR""display_text_range:[0140]","""Emeryville CA""",17,1,-122.31550,937.827015
1602,Wed Nov 06 17:52:57 +0000 2019,Wed,17:52:57,2019,Nov 06,1192137809315844096,"Once again human beings are all just collateral damage to the needs of the car industry. This should be treated as\u2026 https:\/\/t.co\/aKywRZVVYR""display_text_range:[0140]","""Emeryville CA""",17,1,-122.31550,937.850085
1602,Wed Nov 06 17:52:57 +0000 2019,Wed,17:52:57,2019,Nov 06,1192137809315844096,"Once again human beings are all just collateral damage to the needs of the car industry. This should be treated as\u2026 https:\/\/t.co\/aKywRZVVYR""display_text_range:[0140]","""Emeryville CA""",17,1,-122.27579,37.850085
1602,Wed Nov 06 17:52:57 +0000 2019,Wed,17:52:57,2019,Nov 06,1192137809315844096,"Once again human beings are all just collateral damage to the needs of the car industry. This should be treated as\u2026 https:\/\/t.co\/aKywRZVVYR""display_text_range:[0140]","""Emeryville CA""",17,1,-122.27579,37.827015
1659,Wed Nov 06 15:17:54 +0000 2019,Wed,15:17:54,2019,Nov 06,1192098789710073858,"Two years ago Juli Briskman was fired from her job for flipping her middle finger at President Donald Trump\u2019s moto\u2026 https:\/\/t.co\/lsCiLOZB3B""display_text_range:[0140]","""Washington DC""",15,1,-77.602414,39.067605
1659,Wed Nov 06 15:17:54 +0000 2019,Wed,15:17:54,2019,Nov 06,1192098789710073858,"Two years ago Juli Briskman was fired from her job for flipping her middle finger at President Donald Trump\u2019s moto\u2026 https:\/\/t.co\/lsCiLOZB3B""display_text_range:[0140]","""Washington DC""",15,1,-77.602414,39.136067
1659,Wed Nov 06 15:17:54 +0000 2019,Wed,15:17:54,2019,Nov 06,1192098789710073858,"Two years ago Juli Briskman was fired from her job for flipping her middle finger at President Donald Trump\u2019s moto\u2026 https:\/\/t.co\/lsCiLOZB3B""display_text_range:[0140]","""Washington DC""",15,1,-77.503682,39.136067
1659,Wed Nov 06 15:17:54 +0000 2019,Wed,15:17:54,2019,Nov 06,1192098789710073858,"Two years ago Juli Briskman was fired from her job for flipping her middle finger at President Donald Trump\u2019s moto\u2026 https:\/\/t.co\/lsCiLOZB3B""display_text_range:[0140]","""Washington DC""",15,1,-77.503682,39.067605
1751,Wed Nov 06 15:17:54 +0000 2019,Wed,15:17:54,2019,Nov 06,1192098789710073858,"Two years ago Juli Briskman was fired from her job for flipping her middle finger at President Donald Trump\u2019s moto\u2026 https:\/\/t.co\/lsCiLOZB3B""display_text_range:[0140]","""Washington DC""",15,1,-77.602414,39.067605
1751,Wed Nov 06 15:17:54 +0000 2019,Wed,15:17:54,2019,Nov 06,1192098789710073858,"Two years ago Juli Briskman was fired from her job for flipping her middle finger at President Donald Trump\u2019s moto\u2026 https:\/\/t.co\/lsCiLOZB3B""display_text_range:[0140]","""Washington DC""",15,1,-77.602414,39.136067
1751,Wed Nov 06 15:17:54 +0000 2019,Wed,15:17:54,2019,Nov 06,1192098789710073858,"Two years ago Juli Briskman was fired from her job for flipping her middle finger at President Donald Trump\u2019s moto\u2026 https:\/\/t.co\/lsCiLOZB3B""display_text_range:[0140]","""Washington DC""",15,1,-77.503682,39.136067
1751,Wed Nov 06 15:17:54 +0000 2019,Wed,15:17:54,2019,Nov 06,1192098789710073858,"Two years ago Juli Briskman was fired from her job for flipping her middle finger at President Donald Trump\u2019s moto\u2026 https:\/\/t.co\/lsCiLOZB3B""display_text_range:[0140]","""Washington DC""",15,1,-77.503682,39.067605
1870,Wed Nov 06 15:17:54 +0000 2019,Wed,15:17:54,2019,Nov 06,1192098789710073858,"Two years ago Juli Briskman was fired from her job for flipping her middle finger at President Donald Trump\u2019s moto\u2026 https:\/\/t.co\/lsCiLOZB3B""display_text_range:[0140]","""Washington DC""",15,1,-77.602414,39.067605
1870,Wed Nov 06 15:17:54 +0000 2019,Wed,15:17:54,2019,Nov 06,1192098789710073858,"Two years ago Juli Briskman was fired from her job for flipping her middle finger at President Donald Trump\u2019s moto\u2026 https:\/\/t.co\/lsCiLOZB3B""display_text_range:[0140]","""Washington DC""",15,1,-77.602414,39.136067
1870,Wed Nov 06 15:17:54 +0000 2019,Wed,15:17:54,2019,Nov 06,1192098789710073858,"Two years ago Juli Briskman was fired from her job for flipping her middle finger at President Donald Trump\u2019s moto\u2026 https:\/\/t.co\/lsCiLOZB3B""display_text_range:[0140]","""Washington DC""",15,1,-77.503682,39.136067
1870,Wed Nov 06 15:17:54 +0000 2019,Wed,15:17:54,2019,Nov 06,1192098789710073858,"Two years ago Juli Briskman was fired from her job for flipping her middle finger at President Donald Trump\u2019s moto\u2026 https:\/\/t.co\/lsCiLOZB3B""display_text_range:[0140]","""Washington DC""",15,1,-77.503682,39.067605
1976,Wed Nov 06 20:10:12 +0000 2019,Wed,20:10:12,2019,Nov 06,1192172352496209920,"i love when car places know who i am bc of my fucked up car""","""washington""",20,0,-122.52337,348.910742
1976,Wed Nov 06 20:10:12 +0000 2019,Wed,20:10:12,2019,Nov 06,1192172352496209920,"i love when car places know who i am bc of my fucked up car""","""washington""",20,0,-122.52337,348.964953
1976,Wed Nov 06 20:10:12 +0000 2019,Wed,20:10:12,2019,Nov 06,1192172352496209920,"i love when car places know who i am bc of my fucked up car""","""washington""",20,0,-122.41381,348.964953
1976,Wed Nov 06 20:10:12 +0000 2019,Wed,20:10:12,2019,Nov 06,1192172352496209920,"i love when car places know who i am bc of my fucked up car""","""washington""",20,0,-122.41381,348.910742
1997,Wed Nov 06 05:17:58 +0000 2019,Wed,05:17:58,2019,Nov 06,1191947813652963328,"Here\u2019s @heidigroover on I-976 to cut car- tab fees appearing to head toward approval #WaElex \n\nhttps:\/\/t.co\/urqOWXEpXl""","""Seattle WA""",5,0,-122.22320,947.534965
1997,Wed Nov 06 05:17:58 +0000 2019,Wed,05:17:58,2019,Nov 06,1191947813652963328,"Here\u2019s @heidigroover on I-976 to cut car- tab fees appearing to head toward approval #WaElex \n\nhttps:\/\/t.co\/urqOWXEpXl""","""Seattle WA""",5,0,-122.22320,947.660748
1997,Wed Nov 06 05:17:58 +0000 2019,Wed,05:17:58,2019,Nov 06,1191947813652963328,"Here\u2019s @heidigroover on I-976 to cut car- tab fees appearing to head toward approval #WaElex \n\nhttps:\/\/t.co\/urqOWXEpXl""","""Seattle WA""",5,0,-122.07632,747.660748
